"source","type","bp_length","phase","gene_id","gene_type","gene_name","level","mgi_id","havana_gene","tag","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HAVANA","gene",5102,NA,"ENSMUSG00000038010.9","protein_coding","Ccdc138","2","MGI:1923388","OTTMUSG00000064559.1","overlapping_locus",1.48958078563961,2.13438153868262,3.23571241273983,0.00307482939059736,0.998376908971885,-4.47601850881056
"HAVANA","gene",7498,NA,"ENSMUSG00000001774.8","protein_coding","Chordc1","2","MGI:1914167","OTTMUSG00000062558.1",NA,0.600252403875601,4.89604848694894,3.22687150771725,0.00314491232354512,0.998376908971885,-3.93111256066634
"HAVANA","gene",5777,NA,"ENSMUSG00000026779.6","protein_coding","Mastl","2","MGI:1914371","OTTMUSG00000011632.1",NA,-2.79663645725118,0.180699979835877,-3.21798273872387,0.00321691846450887,0.998376908971885,-4.54278036825907
"ENSEMBL","gene",957,NA,"ENSMUSG00000064341.1","protein_coding","mt-Nd1","3","MGI:101787",NA,NA,-1.02475580216967,8.30635187196396,-3.18288967523481,0.00351694682221061,0.998376908971885,-3.05725790148486
"HAVANA","gene",8614,NA,"ENSMUSG00000034761.15","protein_coding","Map4k5","2","MGI:1925503","OTTMUSG00000017571.1",NA,0.522740296958441,5.26009650045367,3.15345142890395,0.00378912963490742,0.998376908971885,-3.86681923917334
"HAVANA","gene",3546,NA,"ENSMUSG00000079056.12","protein_coding","Kcnip3","2","MGI:1929258","OTTMUSG00000016030.1","ncRNA_host",-0.633328706851118,5.22806996679853,-3.1480847113089,0.00384087459164289,0.998376908971885,-3.91248217962987
"HAVANA","gene",3681,NA,"ENSMUSG00000089997.2","protein_coding","1810020O05Rik","2","MGI:3586838","OTTMUSG00000034548.2",NA,1.44469461665181,2.3310860473073,3.12067254446914,0.00411589086190169,0.998376908971885,-4.44683021161294
"HAVANA","gene",404,NA,"ENSMUSG00000097998.1","lncRNA","Gm27019","2","MGI:5504134","OTTMUSG00000043502.1",NA,2.58934002506637,0.151352978151549,3.11763994727837,0.00414744661438996,0.998376908971885,-4.55597731662705
"HAVANA","gene",1945,NA,"ENSMUSG00000111692.1","protein_coding","Gm49373","2","MGI:6121591","OTTMUSG00000063266.1","overlapping_locus",2.18376913361064,0.486709718916355,3.11762919818404,0.00414755887419851,0.998376908971885,-4.54704582087815
"HAVANA","gene",2667,NA,"ENSMUSG00000044816.10","protein_coding","D630023F18Rik","2","MGI:2138198","OTTMUSG00000047693.1","overlapping_locus",2.1083241635929,0.800072869902319,3.09978942197112,0.00433792441347486,0.998376908971885,-4.53777385048713
"HAVANA","gene",1346,NA,"ENSMUSG00000106288.1","TEC","Gm43593","2","MGI:5663730","OTTMUSG00000053950.1",NA,2.38935045727854,0.670818576293038,3.08838337153964,0.00446397636156516,0.998376908971885,-4.54463741231803
"ENSEMBL","gene",71,NA,"ENSMUSG00000064343.1","Mt_tRNA","mt-Tq","3","MGI:102477",NA,NA,-1.54067064418237,3.55666370928354,-3.08171401733762,0.0045392923466344,0.998376908971885,-4.37119643937903
"HAVANA","gene",6754,NA,"ENSMUSG00000037007.17","protein_coding","Zfp113","2","MGI:1929116","OTTMUSG00000022637.1",NA,1.45005827015605,2.52991314332872,3.0771662721235,0.00459134250930542,0.998376908971885,-4.41311768574189
"HAVANA","gene",3928,NA,"ENSMUSG00000072437.4","protein_coding","Nanos1","2","MGI:2669254","OTTMUSG00000074397.1",NA,2.42408632475936,0.976564538722122,3.07527043658257,0.00461320847438599,0.998376908971885,-4.55126047341084
"HAVANA","gene",9150,NA,"ENSMUSG00000037375.16","protein_coding","Hhat","1","MGI:2444681","OTTMUSG00000027097.6",NA,-1.71604900866002,1.63348585983739,-3.07516544862798,0.00461442226848153,0.998376908971885,-4.50919832818989
"HAVANA","gene",7445,NA,"ENSMUSG00000023235.14","protein_coding","Ccl25","2","MGI:1099448","OTTMUSG00000022436.3",NA,0.760610468878953,4.11190406257947,3.07222934965027,0.00464849086681408,0.998376908971885,-4.1544869776522
"HAVANA","gene",780,NA,"ENSMUSG00000092356.2","protein_coding","Gm20532","2","MGI:5141997","OTTMUSG00000038234.2","overlapping_locus",-1.68340117041099,1.03008985712221,-3.06787510168015,0.00469945646518749,0.998376908971885,-4.53663948555218
"HAVANA","gene",2963,NA,"ENSMUSG00000030019.6","protein_coding","Fbxl14","2","MGI:2141676","OTTMUSG00000024104.1",NA,-1.44481047194424,2.07019617599061,-3.0569509540049,0.00482967545690004,0.998376908971885,-4.46292156596332
"HAVANA","gene",4076,NA,"ENSMUSG00000020166.15","protein_coding","Cnot2","2","MGI:1919318","OTTMUSG00000035217.4","ncRNA_host",0.630124026858369,4.46910500871741,3.04704111473779,0.00495077037237256,0.998376908971885,-4.08781059272801
"HAVANA","gene",7367,NA,"ENSMUSG00000033697.16","protein_coding","Arhgap39","1","MGI:107858","OTTMUSG00000039938.5",NA,0.447121188009854,5.12641806853962,3.03992992256509,0.00503944227384832,0.998376908971885,-3.96525807994272
"HAVANA","gene",1554,NA,"ENSMUSG00000105442.1","TEC","Gm42614","2","MGI:5662751","OTTMUSG00000054552.1","overlapping_locus",1.45646158881369,2.11960282735487,3.02115758241,0.00528083912894074,0.998376908971885,-4.48229440647868
"HAVANA","gene",2470,NA,"ENSMUSG00000105201.1","TEC","Gm43362","2","MGI:5663499","OTTMUSG00000052736.1",NA,1.21565412249374,2.52961115471848,3.01994841621005,0.00529675920564285,0.998376908971885,-4.45030171141722
"HAVANA","gene",4043,NA,"ENSMUSG00000059070.16","protein_coding","Rpl18","2","MGI:98003","OTTMUSG00000023185.4",NA,-2.21810000202088,1.17067018434775,-3.01350469544666,0.00538237066552245,0.998376908971885,-4.53428825940896
"HAVANA","gene",678,NA,"ENSMUSG00000100862.1","unprocessed_pseudogene","Gm10925","2","MGI:3809095","OTTMUSG00000046320.1",NA,-0.87966805058279,9.53570376659702,-3.01148565081215,0.00540946528219593,0.998376908971885,-2.89124313114222
"HAVANA","gene",2697,NA,"ENSMUSG00000090266.10","protein_coding","Mettl23","1","MGI:1921569","OTTMUSG00000037375.4","overlapping_locus",1.25582204991173,2.34572612754366,3.00158524656801,0.00554421063755391,0.998376908971885,-4.45986889077252
"HAVANA","gene",4792,NA,"ENSMUSG00000032475.15","protein_coding","Nck1","2","MGI:109601","OTTMUSG00000021049.5","overlapping_locus",1.8575766242559,1.72960218488504,2.97636031851848,0.00590207991645288,0.998376908971885,-4.51927049735231
"HAVANA","gene",2147,NA,"ENSMUSG00000024099.15","protein_coding","Ndufv2","2","MGI:1920150","OTTMUSG00000016284.5",NA,-0.598554602021905,4.39827681585138,-2.96826270159325,0.0060215360618223,0.998376908971885,-4.1672849170229
